year,month,day,hour,O3_forecast,NO2_forecast,T_forecast,q_forecast,u_forecast,v_forecast,w_forecast,blh_forecast,NO2_satellite,HCHO_satellite,ratio_satellite
2022.00,10.00,1.00,17.00,64.58,124.85,25.83,18.22,0.55,1.87,3.30,230.50,,,
2022.00,10.00,1.00,18.00,88.55,115.01,26.31,18.86,0.69,1.70,3.68,33.47,,,
2022.00,10.00,1.00,19.00,82.91,92.47,27.54,19.20,0.41,1.48,3.46,43.81,,,
2022.00,10.00,1.00,20.00,77.28,69.93,27.62,19.55,0.14,1.25,3.24,153.74,,,
2022.00,10.00,1.00,21.00,71.65,47.40,29.16,19.89,-0.13,1.03,3.02,46.05,,,
2022.00,10.00,1.00,22.00,63.52,56.77,28.22,19.91,0.26,1.26,2.82,36.99,,,
2022.00,10.00,1.00,23.00,55.38,66.14,27.54,19.93,0.66,1.50,2.63,337.58,,,
2021.00,7.00,12.00,0.00,122.30,9.81,27.41,21.27,1.94,-3.49,-4.14,1884.51,,,
2021.00,7.00,12.00,1.00,114.23,9.81,28.93,21.12,2.38,-3.76,-3.73,2102.90,,,
2021.00,7.00,12.00,2.00,106.16,9.82,31.27,20.97,2.82,-4.03,-3.32,2274.64,,,
2021.00,7.00,12.00,3.00,98.10,9.82,27.24,20.82,3.25,-4.30,-2.91,712.58,,,
2021.00,7.00,12.00,4.00,98.20,9.48,24.59,20.35,3.16,-4.20,-3.23,1318.16,,,
2021.00,7.00,12.00,5.00,98.30,9.14,25.05,19.87,3.07,-4.10,-3.55,1462.03,,,
2021.00,7.00,12.00,6.00,98.39,8.81,28.51,19.40,2.98,-4.00,-3.86,1863.29,,,
2021.00,7.00,12.00,7.00,107.90,9.30,30.87,19.26,3.17,-3.83,-3.46,2550.43,,,
2021.00,7.00,12.00,8.00,117.41,9.79,29.70,19.13,3.35,-3.66,-3.05,1996.48,,,
2021.00,7.00,12.00,9.00,126.92,10.27,30.34,18.99,3.54,-3.49,-2.64,2151.72,,,
2021.00,7.00,12.00,10.00,135.63,12.66,30.81,19.38,3.19,-3.00,-2.90,2391.89,,,
2021.00,7.00,12.00,11.00,144.35,15.04,31.64,19.77,2.85,-2.52,-3.16,2026.09,,,
2021.00,7.00,12.00,12.00,153.07,17.43,31.91,20.16,2.51,-2.04,-3.43,2029.56,,,
2021.00,7.00,12.00,13.00,164.04,18.88,33.08,20.44,2.41,-2.23,-3.80,2919.54,,,
2021.00,7.00,12.00,14.00,175.02,20.34,33.72,20.71,2.30,-2.41,-4.17,2647.65,,,
2021.00,7.00,12.00,15.00,185.99,21.80,35.95,20.99,2.19,-2.60,-4.54,3323.44,,,
2021.00,7.00,12.00,16.00,170.22,18.31,35.59,20.48,2.19,-2.73,-5.05,3221.29,,,
2021.00,7.00,12.00,17.00,154.44,14.82,37.34,19.98,2.19,-2.87,-5.56,3400.66,,,
2021.00,7.00,12.00,18.00,138.67,11.33,38.06,19.47,2.18,-3.01,-6.06,3348.17,,,
2021.00,7.00,12.00,19.00,130.85,10.69,39.20,19.64,2.20,-3.21,-5.65,4355.24,,,
2021.00,7.00,12.00,20.00,123.04,10.05,38.67,19.80,2.21,-3.40,-5.24,3829.04,,,
2021.00,7.00,12.00,21.00,115.22,9.40,39.00,19.97,2.22,-3.60,-4.82,3799.67,,,
2021.00,7.00,12.00,22.00,107.07,8.93,39.44,19.30,2.10,-3.59,-4.79,3932.18,,,
2021.00,7.00,12.00,23.00,98.93,8.46,37.71,18.62,1.97,-3.58,-4.76,3499.34,,,
2023.00,4.00,26.00,0.00,0.81,65.04,14.15,7.78,0.21,-2.65,-0.06,23.88,,,
2023.00,4.00,26.00,1.00,8.36,59.41,15.16,8.21,0.96,-2.38,-0.46,39.71,,,
2023.00,4.00,26.00,2.00,15.91,53.78,14.79,8.65,1.71,-2.12,-0.87,32.13,,,
2023.00,4.00,26.00,3.00,23.46,48.15,13.05,9.09,2.46,-1.85,-1.27,33.32,,,
2023.00,4.00,26.00,4.00,21.70,52.09,13.16,8.59,2.06,-1.72,0.33,33.89,,,
2023.00,4.00,26.00,5.00,19.94,56.04,12.87,8.09,1.66,-1.58,1.93,36.10,,,
2023.00,4.00,26.00,6.00,18.18,59.98,13.94,7.59,1.26,-1.45,3.53,47.47,,,
2023.00,4.00,26.00,7.00,12.32,68.50,15.06,6.87,1.30,-1.47,3.13,49.18,,,
2023.00,4.00,26.00,8.00,6.46,77.01,16.11,6.16,1.34,-1.48,2.72,43.96,1.11,1.63,0.68
2023.00,4.00,26.00,9.00,0.59,85.53,18.64,5.44,1.38,-1.50,2.32,15.85,,,
2023.00,4.00,26.00,10.00,0.62,91.86,16.88,5.52,1.53,-1.49,2.63,29.22,,,
2023.00,4.00,26.00,11.00,0.65,98.18,18.51,5.59,1.68,-1.47,2.94,55.31,,,
2023.00,4.00,26.00,12.00,0.69,104.51,20.21,5.67,1.84,-1.46,3.24,63.05,,,
2023.00,4.00,26.00,13.00,0.46,123.84,19.82,5.67,1.28,-1.56,2.91,33.08,,,
2023.00,4.00,26.00,14.00,0.23,143.17,18.01,5.68,0.72,-1.67,2.58,81.01,,,
2023.00,4.00,26.00,15.00,0.01,162.50,16.44,5.68,0.16,-1.77,2.25,67.72,,,
2023.00,4.00,26.00,16.00,0.01,166.67,17.55,6.04,-0.58,-1.57,1.71,106.78,,,
2023.00,4.00,26.00,17.00,0.00,170.84,17.27,6.40,-1.32,-1.36,1.18,20.59,,,
2023.00,4.00,26.00,18.00,0.00,175.01,19.73,6.76,-2.06,-1.16,0.64,18.53,,,
2023.00,4.00,26.00,19.00,0.29,144.24,19.65,7.97,-0.37,-1.51,0.85,135.33,,,
2023.00,4.00,26.00,20.00,0.57,113.47,17.39,9.18,1.32,-1.86,1.06,30.77,,,
2023.00,4.00,26.00,21.00,0.86,82.71,21.34,10.39,3.00,-2.21,1.27,148.53,,,
2023.00,4.00,26.00,22.00,0.59,82.84,20.77,9.37,3.44,-1.95,1.92,112.24,,,
2023.00,4.00,26.00,23.00,0.32,82.98,20.41,8.35,3.87,-1.69,2.56,46.00,,,
2020.00,11.00,18.00,0.00,175.84,13.14,29.85,18.71,2.56,-0.35,-3.35,934.61,,,
2020.00,11.00,18.00,1.00,182.74,13.20,30.70,18.14,1.52,-0.64,-3.14,1047.37,,,
2020.00,11.00,18.00,2.00,189.63,13.26,30.37,17.58,0.48,-0.93,-2.92,1014.33,,,
2020.00,11.00,18.00,3.00,196.53,13.32,29.92,17.01,-0.56,-1.22,-2.71,971.10,,,
2020.00,11.00,18.00,4.00,191.93,12.30,30.10,17.33,0.11,-0.76,-3.04,856.89,,,
2020.00,11.00,18.00,5.00,187.33,11.28,30.38,17.65,0.78,-0.30,-3.36,986.61,,,
2020.00,11.00,18.00,6.00,182.73,10.25,31.20,17.97,1.45,0.15,-3.69,1119.07,,,
2020.00,11.00,18.00,7.00,182.28,9.82,31.47,18.31,1.00,0.13,-3.94,883.11,,,
2020.00,11.00,18.00,8.00,181.83,9.39,31.63,18.65,0.54,0.11,-4.19,1213.67,1.62,2.01,0.81
2020.00,11.00,18.00,9.00,181.38,8.95,31.03,18.99,0.09,0.09,-4.43,959.23,,,
2020.00,11.00,18.00,10.00,185.67,9.31,30.88,18.51,0.68,-0.30,-3.87,964.46,,,
2020.00,11.00,18.00,11.00,189.96,9.67,29.21,18.04,1.28,-0.70,-3.31,879.55,,,
2020.00,11.00,18.00,12.00,194.26,10.02,27.17,17.56,1.87,-1.09,-2.75,659.13,,,
2020.00,11.00,18.00,13.00,193.12,12.81,22.19,17.73,2.48,-0.60,-2.44,534.30,,,
2020.00,11.00,18.00,14.00,191.99,15.59,22.20,17.90,3.09,-0.12,-2.14,531.43,,,
2020.00,11.00,18.00,15.00,190.86,18.38,25.36,18.07,3.70,0.37,-1.83,466.29,,,
2020.00,11.00,18.00,16.00,177.57,16.77,26.01,17.48,3.17,-0.23,-1.47,564.45,,,
2020.00,11.00,18.00,17.00,164.28,15.17,26.86,16.90,2.64,-0.83,-1.11,788.77,,,
2020.00,11.00,18.00,18.00,150.99,13.56,27.08,16.32,2.11,-1.44,-0.74,785.20,,,
2020.00,11.00,18.00,19.00,169.23,14.41,27.84,16.70,0.20,-0.92,-1.23,750.44,,,
2020.00,11.00,18.00,20.00,187.47,15.26,27.52,17.08,-1.71,-0.40,-1.72,804.04,,,
2020.00,11.00,18.00,21.00,205.71,16.11,27.87,17.46,-3.62,0.12,-2.21,859.54,,,
2020.00,11.00,18.00,22.00,195.98,16.41,28.35,17.83,-4.95,0.82,-2.53,1004.84,,,
2020.00,11.00,18.00,23.00,186.25,16.72,28.75,18.21,-6.28,1.52,-2.86,806.08,,,
2023.00,5.00,2.00,0.00,0.00,163.86,33.31,10.75,-1.25,-1.49,1.06,229.16,,,
2023.00,5.00,2.00,1.00,0.00,174.55,31.01,10.32,-1.48,-0.56,1.09,448.16,,,
2023.00,5.00,2.00,2.00,0.00,185.24,31.61,9.88,-1.71,0.38,1.12,550.57,,,
2023.00,5.00,2.00,3.00,0.00,195.94,28.22,9.44,-1.94,1.31,1.15,690.18,,,
2023.00,5.00,2.00,4.00,0.11,199.84,28.96,9.39,-2.08,1.13,1.55,493.51,,,
2023.00,5.00,2.00,5.00,0.23,203.75,28.99,9.33,-2.21,0.94,1.95,156.24,,,
2023.00,5.00,2.00,6.00,0.34,207.66,28.70,9.28,-2.34,0.76,2.36,275.76,,,
2023.00,5.00,2.00,7.00,16.91,173.90,29.76,9.33,-2.11,1.23,1.79,474.70,,,
2023.00,5.00,2.00,8.00,33.48,140.14,30.04,9.38,-1.88,1.69,1.23,61.86,,,
2023.00,5.00,2.00,9.00,50.05,106.38,30.88,9.43,-1.64,2.16,0.67,102.63,,,
2023.00,5.00,2.00,10.00,53.77,93.92,28.75,9.68,-1.88,1.36,0.27,383.82,,,
2023.00,5.00,2.00,11.00,57.48,81.46,27.09,9.94,-2.12,0.55,-0.12,249.56,,,
2023.00,5.00,2.00,12.00,61.20,69.00,26.78,10.19,-2.36,-0.26,-0.52,278.33,,,
2023.00,5.00,2.00,13.00,61.41,64.79,27.45,10.57,-0.79,-0.65,-0.59,154.33,,,
2023.00,5.00,2.00,14.00,61.63,60.57,26.29,10.96,0.78,-1.04,-0.66,364.82,,,
2023.00,5.00,2.00,15.00,61.84,56.35,27.08,11.34,2.35,-1.43,-0.73,115.24,,,
2023.00,5.00,2.00,16.00,47.25,61.26,29.02,11.51,2.26,-1.39,-0.62,16.87,,,
2023.00,5.00,2.00,17.00,32.65,66.17,29.72,11.68,2.16,-1.36,-0.52,187.83,,,
2023.00,5.00,2.00,18.00,18.06,71.08,27.62,11.85,2.07,-1.33,-0.42,330.99,,,
2023.00,5.00,2.00,19.00,12.04,97.11,27.69,11.75,1.02,-0.60,0.08,290.23,,,
2023.00,5.00,2.00,20.00,6.02,123.15,26.76,11.65,-0.03,0.13,0.58,64.52,,,
2023.00,5.00,2.00,21.00,0.00,149.18,26.51,11.55,-1.08,0.87,1.08,122.02,,,
2023.00,5.00,2.00,22.00,0.00,172.81,25.33,11.47,-2.23,1.19,1.27,489.38,,,
2023.00,5.00,2.00,23.00,0.00,196.44,27.09,11.39,-3.37,1.52,1.46,170.19,,,
2022.00,8.00,15.00,0.00,165.20,14.85,36.52,5.97,-0.82,-1.43,-0.16,191.84,,,
2022.00,8.00,15.00,1.00,173.61,15.69,36.07,6.25,-0.79,-0.62,-0.48,116.40,,,
2022.00,8.00,15.00,2.00,182.02,16.54,36.74,6.53,-0.77,0.18,-0.80,110.27,,,
2022.00,8.00,15.00,3.00,190.43,17.39,38.74,6.81,-0.74,0.99,-1.11,325.84,,,
2022.00,8.00,15.00,4.00,174.96,15.94,38.78,6.15,-1.72,0.59,-0.66,418.53,,,
2022.00,8.00,15.00,5.00,159.49,14.50,38.35,5.49,-2.70,0.19,-0.20,426.78,,,
2022.00,8.00,15.00,6.00,144.02,13.05,39.18,4.82,-3.69,-0.21,0.26,316.59,,,
2022.00,8.00,15.00,7.00,145.95,13.42,40.10,4.76,-3.49,0.22,0.60,862.79,,,
2022.00,8.00,15.00,8.00,147.88,13.79,40.56,4.70,-3.29,0.65,0.94,924.41,,,
2022.00,8.00,15.00,9.00,149.81,14.16,39.37,4.64,-3.08,1.08,1.28,283.27,,,
2022.00,8.00,15.00,10.00,138.25,15.74,33.78,5.78,-2.20,1.05,1.24,147.81,,,
2022.00,8.00,15.00,11.00,126.69,17.31,35.05,6.91,-1.32,1.03,1.19,500.27,,,
2022.00,8.00,15.00,12.00,115.13,18.88,35.30,8.05,-0.44,1.00,1.15,82.29,,,
2022.00,8.00,15.00,13.00,129.84,15.76,34.21,8.44,-0.01,1.07,0.97,166.76,,,
2022.00,8.00,15.00,14.00,144.56,12.63,33.92,8.82,0.41,1.14,0.79,273.37,,,
2022.00,8.00,15.00,15.00,159.27,9.50,33.92,9.21,0.84,1.20,0.61,79.62,,,
2022.00,8.00,15.00,16.00,156.41,11.00,32.50,8.49,1.01,0.88,0.84,555.34,,,
2022.00,8.00,15.00,17.00,153.55,12.50,30.58,7.78,1.18,0.56,1.08,219.72,,,
2022.00,8.00,15.00,18.00,150.69,14.00,29.97,7.06,1.34,0.23,1.31,46.05,,,
2022.00,8.00,15.00,19.00,148.18,12.85,28.56,7.58,-0.26,0.45,1.00,271.35,,,
2022.00,8.00,15.00,20.00,145.66,11.70,31.57,8.11,-1.86,0.66,0.68,25.13,,,
2022.00,8.00,15.00,21.00,143.15,10.55,35.56,8.63,-3.47,0.87,0.37,330.32,,,
2022.00,8.00,15.00,22.00,136.12,11.73,35.42,8.90,-3.01,0.82,0.49,133.54,,,
2022.00,8.00,15.00,23.00,129.08,12.90,34.23,9.17,-2.56,0.77,0.60,188.34,,,
2021.00,7.00,9.00,0.00,228.19,18.66,17.84,22.40,-1.09,1.79,-1.41,1051.70,,,
2021.00,7.00,9.00,1.00,204.98,18.23,16.15,21.96,-0.36,1.42,-0.98,911.95,,,
2021.00,7.00,9.00,2.00,181.78,17.81,16.17,21.52,0.38,1.05,-0.55,964.65,,,
2021.00,7.00,9.00,3.00,158.58,17.38,16.45,21.09,1.11,0.68,-0.11,894.73,,,
2021.00,7.00,9.00,4.00,159.74,16.85,16.92,21.23,1.40,0.47,-0.64,896.45,,,
2021.00,7.00,9.00,5.00,160.90,16.31,18.12,21.37,1.68,0.26,-1.17,709.62,,,
2021.00,7.00,9.00,6.00,162.06,15.78,19.97,21.51,1.96,0.05,-1.69,978.63,,,
2021.00,7.00,9.00,7.00,175.72,15.25,20.03,21.20,1.71,-0.54,-2.47,857.53,,,
2021.00,7.00,9.00,8.00,189.39,14.72,20.47,20.89,1.46,-1.12,-3.25,832.59,0.52,0.95,0.55
2021.00,7.00,9.00,9.00,203.05,14.19,22.10,20.57,1.20,-1.70,-4.02,906.48,,,
2021.00,7.00,9.00,10.00,173.99,14.51,20.49,20.96,1.37,-1.58,-3.20,878.49,,,
2021.00,7.00,9.00,11.00,144.93,14.83,21.16,21.35,1.53,-1.45,-2.37,909.05,,,
2021.00,7.00,9.00,12.00,115.87,15.15,20.15,21.74,1.70,-1.32,-1.55,1011.31,,,
2021.00,7.00,9.00,13.00,148.98,13.91,18.96,21.61,1.62,-1.75,-1.76,649.28,,,
2021.00,7.00,9.00,14.00,182.10,12.68,21.12,21.47,1.55,-2.18,-1.97,534.40,,,
2021.00,7.00,9.00,15.00,215.21,11.45,15.63,21.34,1.47,-2.60,-2.18,201.54,,,
2021.00,7.00,9.00,16.00,192.05,10.51,15.60,21.20,1.98,-2.63,-2.60,444.02,,,
2021.00,7.00,9.00,17.00,168.90,9.56,20.84,21.06,2.49,-2.66,-3.02,994.30,,,
2021.00,7.00,9.00,18.00,145.75,8.62,20.81,20.92,3.00,-2.68,-3.44,772.92,,,
2021.00,7.00,9.00,19.00,135.61,8.02,22.24,20.56,2.64,-2.43,-3.88,715.57,,,
2021.00,7.00,9.00,20.00,125.48,7.41,23.16,20.20,2.27,-2.18,-4.33,878.13,,,
2021.00,7.00,9.00,21.00,115.34,6.81,24.10,19.83,1.90,-1.93,-4.78,1066.29,,,
2021.00,7.00,9.00,22.00,122.95,7.35,24.32,20.31,1.62,-2.07,-4.25,1303.53,,,
2021.00,7.00,9.00,23.00,130.56,7.89,25.69,20.78,1.33,-2.20,-3.72,1058.66,,,
2020.00,4.00,5.00,0.00,81.55,32.17,20.82,19.45,2.74,-1.57,-2.17,60.69,,,
2020.00,4.00,5.00,1.00,85.69,28.58,19.52,19.54,1.54,-0.67,-2.15,68.46,,,
2020.00,4.00,5.00,2.00,89.83,24.99,19.66,19.62,0.34,0.23,-2.12,70.88,,,
2020.00,4.00,5.00,3.00,93.97,21.39,19.89,19.71,-0.86,1.14,-2.10,50.55,,,
2020.00,4.00,5.00,4.00,97.79,22.40,20.83,19.74,-0.21,1.26,-1.62,52.94,,,
2020.00,4.00,5.00,5.00,101.61,23.41,20.68,19.77,0.44,1.39,-1.15,74.26,,,
2020.00,4.00,5.00,6.00,105.43,24.41,20.69,19.79,1.10,1.52,-0.68,140.91,,,
2020.00,4.00,5.00,7.00,98.51,24.38,21.65,19.60,1.86,0.73,-0.64,38.58,,,
2020.00,4.00,5.00,8.00,91.59,24.35,21.35,19.41,2.62,-0.05,-0.59,155.81,,,
2020.00,4.00,5.00,9.00,84.67,24.33,21.33,19.22,3.37,-0.84,-0.55,137.60,0.24,1.54,0.15
2020.00,4.00,5.00,10.00,79.65,29.75,21.43,18.93,1.81,-0.19,-0.41,86.65,,,
2020.00,4.00,5.00,11.00,74.63,35.16,20.72,18.65,0.25,0.47,-0.26,76.58,,,
2020.00,4.00,5.00,12.00,69.61,40.58,19.69,18.37,-1.31,1.12,-0.11,79.49,,,
2020.00,4.00,5.00,13.00,72.52,43.24,20.85,18.64,-1.87,0.59,-0.40,74.14,,,
2020.00,4.00,5.00,14.00,75.43,45.89,18.61,18.91,-2.43,0.07,-0.69,155.51,,,
2020.00,4.00,5.00,15.00,78.35,48.55,17.70,19.19,-2.98,-0.46,-0.99,160.38,,,
2020.00,4.00,5.00,16.00,81.40,45.80,17.81,19.04,-3.35,0.09,-0.64,169.42,,,
2020.00,4.00,5.00,17.00,84.45,43.05,17.95,18.89,-3.71,0.64,-0.29,89.95,,,
2020.00,4.00,5.00,18.00,87.50,40.30,18.13,18.74,-4.08,1.19,0.06,108.58,,,
2020.00,4.00,5.00,19.00,81.98,34.33,17.22,19.05,-3.11,1.27,0.21,205.63,,,
2020.00,4.00,5.00,20.00,76.45,28.37,16.10,19.36,-2.15,1.35,0.35,282.47,,,
2020.00,4.00,5.00,21.00,70.93,22.40,15.48,19.68,-1.19,1.43,0.50,129.42,,,
2020.00,4.00,5.00,22.00,72.28,21.54,14.99,19.86,-1.30,1.97,0.05,37.21,,,
2020.00,4.00,5.00,23.00,73.64,20.67,14.91,20.05,-1.41,2.50,-0.40,227.85,,,
2024.00,1.00,22.00,0.00,0.04,118.94,13.30,6.28,0.75,-1.83,3.72,63.27,,,
2024.00,1.00,22.00,1.00,0.03,133.39,12.51,6.21,0.82,-1.88,3.67,66.06,,,
2024.00,1.00,22.00,2.00,0.02,147.85,12.18,6.15,0.89,-1.93,3.61,46.23,,,
2024.00,1.00,22.00,3.00,0.01,162.30,11.98,6.09,0.96,-1.99,3.55,46.73,,,
2024.00,1.00,22.00,4.00,0.01,162.74,11.76,6.28,0.79,-2.04,3.62,65.40,,,
2024.00,1.00,22.00,5.00,0.01,163.17,11.62,6.47,0.62,-2.10,3.68,69.80,,,
2024.00,1.00,22.00,6.00,0.01,163.61,9.70,6.67,0.45,-2.16,3.75,34.60,,,
2024.00,1.00,22.00,7.00,0.04,147.56,11.49,6.46,0.61,-2.09,3.87,13.82,,,
2024.00,1.00,22.00,8.00,0.06,131.51,12.41,6.25,0.77,-2.02,3.98,11.90,,,
2024.00,1.00,22.00,9.00,0.09,115.46,9.99,6.04,0.93,-1.95,4.10,41.40,1.48,0.83,1.78
2024.00,1.00,22.00,10.00,5.73,99.44,9.53,6.07,1.27,-1.62,3.80,39.63,,,
2024.00,1.00,22.00,11.00,11.38,83.42,9.50,6.09,1.61,-1.28,3.51,22.04,,,
2024.00,1.00,22.00,12.00,17.02,67.40,9.34,6.12,1.94,-0.95,3.21,38.72,,,
2024.00,1.00,22.00,13.00,11.36,83.01,11.05,6.03,1.05,-1.25,2.97,82.69,,,
2024.00,1.00,22.00,14.00,5.71,98.62,10.79,5.94,0.16,-1.56,2.74,142.56,,,
2024.00,1.00,22.00,15.00,0.06,114.23,9.52,5.85,-0.73,-1.86,2.50,79.77,,,
2024.00,1.00,22.00,16.00,1.45,104.07,9.70,5.64,0.30,-2.06,2.92,47.30,,,
2024.00,1.00,22.00,17.00,2.85,93.92,9.07,5.43,1.33,-2.27,3.33,41.76,,,
2024.00,1.00,22.00,18.00,4.24,83.76,10.55,5.22,2.36,-2.47,3.75,46.02,,,
2024.00,1.00,22.00,19.00,3.40,81.31,10.56,4.92,1.98,-2.42,3.80,14.43,,,
2024.00,1.00,22.00,20.00,2.55,78.85,10.96,4.62,1.60,-2.37,3.84,54.89,,,
2024.00,1.00,22.00,21.00,1.71,76.40,11.08,4.31,1.21,-2.32,3.88,48.35,,,
2024.00,1.00,22.00,22.00,12.73,65.31,10.56,4.71,1.47,-2.30,3.93,22.48,,,
2024.00,1.00,22.00,23.00,23.75,54.22,10.26,5.10,1.73,-2.27,3.99,50.96,,,
2020.00,2.00,15.00,0.00,5.00,77.21,26.56,6.63,-0.34,0.44,6.17,287.42,,,
2020.00,2.00,15.00,1.00,5.79,73.47,27.32,6.86,-0.58,0.54,6.12,303.50,,,
2020.00,2.00,15.00,2.00,6.58,69.73,26.62,7.09,-0.81,0.63,6.08,305.88,,,
2020.00,2.00,15.00,3.00,7.37,65.98,28.36,7.32,-1.05,0.73,6.03,345.38,,,
2020.00,2.00,15.00,4.00,19.37,53.71,29.06,7.30,-0.11,0.62,5.94,398.83,,,
2020.00,2.00,15.00,5.00,31.38,41.43,30.53,7.27,0.83,0.51,5.85,531.57,,,
2020.00,2.00,15.00,6.00,43.39,29.15,27.88,7.24,1.76,0.40,5.76,294.41,,,
2020.00,2.00,15.00,7.00,42.58,30.03,30.28,7.65,1.38,0.64,5.59,270.42,,,
2020.00,2.00,15.00,8.00,41.76,30.90,32.20,8.06,0.99,0.87,5.42,430.38,1.09,0.56,1.94
2020.00,2.00,15.00,9.00,40.95,31.77,26.75,8.47,0.60,1.10,5.25,483.03,,,
2020.00,2.00,15.00,10.00,48.90,26.04,26.95,9.52,0.56,1.48,3.53,344.51,,,
2020.00,2.00,15.00,11.00,56.85,20.32,26.88,10.58,0.52,1.86,1.82,486.19,,,
2020.00,2.00,15.00,12.00,64.80,14.59,27.52,11.63,0.48,2.24,0.10,658.51,,,
2020.00,2.00,15.00,13.00,75.25,12.45,29.23,12.41,1.65,1.87,0.72,895.17,,,
2020.00,2.00,15.00,14.00,85.71,10.32,29.83,13.18,2.83,1.51,1.34,920.25,,,
2020.00,2.00,15.00,15.00,96.16,8.18,28.24,13.96,4.01,1.15,1.96,578.56,,,
2020.00,2.00,15.00,16.00,102.42,8.12,28.76,13.77,4.49,0.55,2.58,499.70,,,
2020.00,2.00,15.00,17.00,108.69,8.07,28.36,13.58,4.97,-0.05,3.20,410.08,,,
2020.00,2.00,15.00,18.00,114.96,8.02,27.10,13.39,5.45,-0.65,3.82,314.03,,,
2020.00,2.00,15.00,19.00,96.96,15.67,27.36,13.92,5.37,-0.29,4.05,296.28,,,
2020.00,2.00,15.00,20.00,78.96,23.32,28.67,14.46,5.28,0.08,4.29,317.04,,,
2020.00,2.00,15.00,21.00,60.96,30.98,27.69,14.99,5.19,0.45,4.52,304.78,,,
2020.00,2.00,15.00,22.00,64.91,26.87,28.33,13.72,5.34,0.80,5.20,383.87,,,
2020.00,2.00,15.00,23.00,68.87,22.76,30.37,12.44,5.49,1.14,5.88,280.86,,,
2020.00,6.00,5.00,0.00,14.35,123.29,22.19,16.24,2.89,-0.85,1.92,338.69,,,
2020.00,6.00,5.00,1.00,14.93,100.93,22.79,16.41,2.99,-0.77,1.85,250.99,,,
2020.00,6.00,5.00,2.00,15.52,78.57,23.37,16.58,3.09,-0.69,1.77,165.14,,,
2020.00,6.00,5.00,3.00,16.10,56.22,22.12,16.75,3.20,-0.61,1.70,288.91,,,
2020.00,6.00,5.00,4.00,18.71,57.62,22.33,16.19,2.74,-0.50,2.57,199.27,,,
2020.00,6.00,5.00,5.00,21.32,59.02,22.20,15.63,2.28,-0.38,3.44,152.75,,,
2020.00,6.00,5.00,6.00,23.93,60.42,21.63,15.07,1.82,-0.26,4.30,138.95,,,
2020.00,6.00,5.00,7.00,22.38,64.14,21.68,14.88,1.42,-0.22,3.64,215.11,,,
2020.00,6.00,5.00,8.00,20.82,67.86,21.51,14.69,1.03,-0.18,2.97,195.49,0.50,2.53,0.20
2020.00,6.00,5.00,9.00,19.27,71.58,21.33,14.50,0.63,-0.14,2.30,210.13,,,
2020.00,6.00,5.00,10.00,19.04,67.16,21.35,13.16,-0.38,-0.03,2.37,223.12,,,
2020.00,6.00,5.00,11.00,18.82,62.74,21.36,11.82,-1.39,0.08,2.44,144.19,,,
2020.00,6.00,5.00,12.00,18.59,58.32,21.10,10.48,-2.40,0.19,2.51,119.43,,,
2020.00,6.00,5.00,13.00,21.74,52.23,20.32,10.49,-1.66,-0.69,2.89,135.11,,,
2020.00,6.00,5.00,14.00,24.89,46.14,20.22,10.50,-0.92,-1.57,3.28,152.38,,,
2020.00,6.00,5.00,15.00,28.04,40.05,19.49,10.51,-0.18,-2.45,3.67,115.61,,,
2020.00,6.00,5.00,16.00,23.55,50.78,19.09,11.26,-0.44,-2.31,3.58,92.55,,,
2020.00,6.00,5.00,17.00,19.05,61.51,18.38,12.01,-0.70,-2.16,3.48,159.06,,,
2020.00,6.00,5.00,18.00,14.55,72.24,18.53,12.76,-0.97,-2.01,3.39,115.98,,,
2020.00,6.00,5.00,19.00,16.76,64.13,18.55,12.83,0.35,-2.34,3.28,113.65,,,
2020.00,6.00,5.00,20.00,18.97,56.03,18.46,12.90,1.66,-2.67,3.17,127.15,,,
2020.00,6.00,5.00,21.00,21.17,47.92,17.98,12.97,2.98,-3.00,3.06,133.05,,,
2020.00,6.00,5.00,22.00,21.45,65.23,18.72,12.92,3.42,-2.70,3.18,220.81,,,
2020.00,6.00,5.00,23.00,21.72,82.53,18.79,12.88,3.87,-2.40,3.29,339.32,,,
2020.00,10.00,14.00,0.00,128.36,21.32,33.75,21.72,1.64,-1.93,-3.04,1529.75,,,
2020.00,10.00,14.00,1.00,149.72,25.35,34.31,21.09,1.20,-1.22,-2.99,1721.71,,,
2020.00,10.00,14.00,2.00,171.09,29.38,36.89,20.45,0.76,-0.51,-2.93,2058.45,,,
2020.00,10.00,14.00,3.00,192.45,33.42,37.89,19.82,0.32,0.20,-2.87,2135.42,,,
2020.00,10.00,14.00,4.00,197.49,32.56,35.34,19.73,-0.10,0.73,-2.95,1469.98,,,
2020.00,10.00,14.00,5.00,202.53,31.71,36.21,19.63,-0.51,1.27,-3.03,1820.21,,,
2020.00,10.00,14.00,6.00,207.57,30.86,36.62,19.54,-0.92,1.81,-3.11,1635.73,,,
2020.00,10.00,14.00,7.00,202.71,26.88,35.14,19.99,-0.87,1.42,-3.35,1411.44,,,
2020.00,10.00,14.00,8.00,197.85,22.91,36.67,20.43,-0.82,1.03,-3.59,1748.69,,,
2020.00,10.00,14.00,9.00,192.99,18.93,37.06,20.88,-0.78,0.65,-3.84,1601.01,0.94,1.57,0.60
2020.00,10.00,14.00,10.00,169.54,16.94,36.14,21.20,0.06,0.09,-3.82,1240.37,,,
