year,month,day,hour,O3_forecast,NO2_forecast,T_forecast,q_forecast,u_forecast,v_forecast,w_forecast,blh_forecast,NO2_satellite,HCHO_satellite,ratio_satellite
2020.00,10.00,5.00,16.00,117.73,14.92,25.01,19.70,-0.56,2.10,0.47,1089.99,,,
2020.00,10.00,5.00,17.00,122.79,13.92,25.33,20.00,1.93,0.93,0.56,716.47,,,
2020.00,10.00,5.00,18.00,127.85,12.92,26.44,20.29,4.43,-0.23,0.66,643.84,,,
2020.00,10.00,5.00,19.00,110.27,16.80,25.26,20.71,3.40,-0.55,1.39,511.61,,,
2020.00,10.00,5.00,20.00,92.69,20.68,25.28,21.13,2.37,-0.88,2.12,569.93,,,
2020.00,10.00,5.00,21.00,75.11,24.57,25.16,21.54,1.33,-1.20,2.85,669.14,,,
2020.00,10.00,5.00,22.00,77.14,21.26,25.29,21.28,1.80,-1.51,1.65,550.36,,,
2020.00,10.00,5.00,23.00,79.17,17.96,23.23,21.02,2.26,-1.81,0.45,508.39,,,
2022.00,10.00,1.00,0.00,40.55,125.33,30.25,15.69,-3.82,2.71,1.43,120.83,,,
2022.00,10.00,1.00,1.00,66.74,105.08,30.66,15.78,-3.62,1.97,1.41,134.42,,,
2022.00,10.00,1.00,2.00,92.93,84.83,30.43,15.86,-3.42,1.23,1.40,384.48,,,
2022.00,10.00,1.00,3.00,119.12,64.58,31.93,15.94,-3.21,0.48,1.38,767.21,,,
2022.00,10.00,1.00,4.00,88.07,82.01,28.24,14.98,-3.10,0.51,1.33,351.69,,,
2022.00,10.00,1.00,5.00,57.03,99.44,27.09,14.03,-3.00,0.54,1.28,117.25,,,
2022.00,10.00,1.00,6.00,25.98,116.87,31.15,13.07,-2.89,0.57,1.23,32.57,,,
2022.00,10.00,1.00,7.00,22.26,102.12,28.85,13.22,-3.08,0.55,1.18,105.82,,,
2022.00,10.00,1.00,8.00,18.54,87.37,26.56,13.37,-3.27,0.53,1.13,102.48,0.50,1.42,0.35
2022.00,10.00,1.00,9.00,14.81,72.62,27.53,13.52,-3.47,0.51,1.08,153.20,,,
2022.00,10.00,1.00,10.00,12.07,72.84,26.82,14.35,-2.81,0.97,1.01,316.10,,,
2022.00,10.00,1.00,11.00,9.33,73.06,27.11,15.19,-2.16,1.42,0.94,330.87,,,
2022.00,10.00,1.00,12.00,6.58,73.28,29.54,16.03,-1.51,1.88,0.87,442.54,,,
2022.00,10.00,1.00,13.00,17.76,63.11,26.99,15.76,-0.59,1.93,1.60,488.15,,,
2022.00,10.00,1.00,14.00,28.94,52.95,27.75,15.48,0.32,1.98,2.34,581.13,,,
2022.00,10.00,1.00,15.00,40.12,42.78,27.05,15.21,1.23,2.03,3.07,202.78,,,
2022.00,10.00,1.00,16.00,73.21,50.90,26.63,16.14,1.31,1.73,2.69,282.78,,,
2022.00,10.00,1.00,17.00,106.29,59.03,26.12,17.06,1.39,1.44,2.31,102.14,,,
2022.00,10.00,1.00,18.00,139.38,67.16,26.81,17.99,1.47,1.14,1.94,34.20,,,
2022.00,10.00,1.00,19.00,124.63,55.23,27.50,18.53,1.09,1.43,1.83,55.48,,,
2022.00,10.00,1.00,20.00,109.89,43.30,27.59,19.07,0.72,1.73,1.72,151.03,,,
2022.00,10.00,1.00,21.00,95.14,31.36,29.17,19.61,0.34,2.02,1.61,78.05,,,
2022.00,10.00,1.00,22.00,94.01,34.55,28.00,19.58,0.56,2.17,1.85,30.55,,,
2022.00,10.00,1.00,23.00,92.88,37.73,27.15,19.55,0.79,2.32,2.09,219.21,,,
2021.00,7.00,12.00,0.00,147.65,5.96,27.37,21.28,1.83,-3.52,-6.31,1968.85,,,
2021.00,7.00,12.00,1.00,134.32,5.59,28.99,21.15,2.31,-3.69,-4.51,2196.84,,,
2021.00,7.00,12.00,2.00,120.99,5.21,31.47,21.01,2.78,-3.87,-2.71,2896.36,,,
2021.00,7.00,12.00,3.00,107.66,4.83,27.77,20.87,3.26,-4.04,-0.91,1102.98,,,
2021.00,7.00,12.00,4.00,109.06,4.48,24.38,20.51,3.21,-3.97,-0.87,967.86,,,
2021.00,7.00,12.00,5.00,110.45,4.12,25.48,20.15,3.17,-3.91,-0.83,1619.64,,,
2021.00,7.00,12.00,6.00,111.84,3.77,28.69,19.79,3.12,-3.84,-0.79,1842.58,,,
2021.00,7.00,12.00,7.00,108.67,3.52,31.35,19.72,3.38,-3.73,-0.68,2869.65,,,
2021.00,7.00,12.00,8.00,105.50,3.28,30.04,19.64,3.64,-3.61,-0.57,2161.42,,,
2021.00,7.00,12.00,9.00,102.33,3.03,30.50,19.57,3.91,-3.49,-0.45,2274.60,,,
2021.00,7.00,12.00,10.00,100.87,3.30,30.82,19.42,3.53,-2.92,-1.24,2435.80,,,
2021.00,7.00,12.00,11.00,99.41,3.57,31.55,19.28,3.15,-2.35,-2.03,2082.61,,,
2021.00,7.00,12.00,12.00,97.96,3.85,31.92,19.14,2.76,-1.78,-2.82,2225.81,,,
2021.00,7.00,12.00,13.00,111.68,3.82,33.09,19.51,2.66,-2.06,-2.93,3009.70,,,
2021.00,7.00,12.00,14.00,125.40,3.80,33.78,19.88,2.56,-2.33,-3.03,2656.39,,,
2021.00,7.00,12.00,15.00,139.11,3.77,35.86,20.26,2.45,-2.61,-3.14,3443.69,,,
2021.00,7.00,12.00,16.00,152.90,4.27,35.19,19.95,2.42,-2.80,-3.60,3112.65,,,
2021.00,7.00,12.00,17.00,166.70,4.76,37.27,19.64,2.38,-2.99,-4.07,3473.54,,,
2021.00,7.00,12.00,18.00,180.49,5.26,38.08,19.34,2.35,-3.18,-4.54,3429.04,,,
2021.00,7.00,12.00,19.00,160.57,5.73,39.24,19.43,2.36,-3.37,-4.50,4537.13,,,
2021.00,7.00,12.00,20.00,140.65,6.21,38.60,19.53,2.36,-3.57,-4.46,3849.64,,,
2021.00,7.00,12.00,21.00,120.73,6.69,39.03,19.63,2.37,-3.76,-4.42,3885.64,,,
2021.00,7.00,12.00,22.00,112.43,5.45,39.50,18.93,2.34,-3.67,-3.01,4075.25,,,
2021.00,7.00,12.00,23.00,104.13,4.20,37.46,18.24,2.31,-3.58,-1.59,3519.91,,,
2023.00,4.00,26.00,0.00,1.01,73.19,15.52,7.58,-0.05,-2.65,-1.76,25.54,,,
2023.00,4.00,26.00,1.00,9.39,64.73,15.39,8.14,0.83,-2.24,-1.93,37.61,,,
2023.00,4.00,26.00,2.00,17.77,56.27,16.36,8.71,1.71,-1.82,-2.11,29.28,,,
2023.00,4.00,26.00,3.00,26.16,47.81,13.61,9.28,2.59,-1.41,-2.29,36.41,,,
2023.00,4.00,26.00,4.00,35.26,39.20,13.97,8.51,2.20,-1.50,-1.53,37.65,,,
2023.00,4.00,26.00,5.00,44.35,30.59,13.23,7.73,1.81,-1.59,-0.77,36.02,,,
2023.00,4.00,26.00,6.00,53.45,21.98,14.12,6.96,1.43,-1.69,-0.01,45.40,,,
2023.00,4.00,26.00,7.00,48.67,26.78,15.11,6.39,1.49,-1.62,-0.24,45.93,,,
2023.00,4.00,26.00,8.00,43.89,31.58,16.55,5.83,1.55,-1.56,-0.47,31.24,0.69,0.30,2.31
2023.00,4.00,26.00,9.00,39.11,36.38,18.57,5.27,1.61,-1.49,-0.71,20.21,,,
2023.00,4.00,26.00,10.00,40.20,39.07,18.82,5.34,1.64,-1.44,-0.60,18.75,,,
2023.00,4.00,26.00,11.00,41.28,41.76,18.15,5.41,1.67,-1.38,-0.49,38.23,,,
2023.00,4.00,26.00,12.00,42.36,44.45,21.46,5.48,1.70,-1.32,-0.38,82.51,,,
2023.00,4.00,26.00,13.00,31.72,51.87,20.29,5.47,0.93,-1.30,-0.89,26.75,,,
2023.00,4.00,26.00,14.00,21.07,59.28,18.30,5.45,0.17,-1.29,-1.41,78.59,,,
2023.00,4.00,26.00,15.00,10.42,66.69,16.52,5.43,-0.60,-1.27,-1.92,61.55,,,
2023.00,4.00,26.00,16.00,6.96,84.64,17.70,5.74,-1.29,-0.95,-1.79,95.80,,,
2023.00,4.00,26.00,17.00,3.50,102.59,18.51,6.05,-1.99,-0.63,-1.66,21.71,,,
2023.00,4.00,26.00,18.00,0.03,120.54,18.71,6.36,-2.68,-0.31,-1.52,28.27,,,
2023.00,4.00,26.00,19.00,19.17,86.66,19.44,7.14,-0.83,-0.88,-1.04,102.14,,,
2023.00,4.00,26.00,20.00,38.30,52.78,18.54,7.93,1.02,-1.45,-0.56,41.97,,,
2023.00,4.00,26.00,21.00,57.43,18.89,21.90,8.72,2.86,-2.02,-0.08,156.27,,,
2023.00,4.00,26.00,22.00,47.25,27.84,21.12,8.09,3.28,-1.73,-0.30,107.92,,,
2023.00,4.00,26.00,23.00,37.07,36.78,20.18,7.46,3.70,-1.44,-0.52,33.54,,,
2023.00,5.00,2.00,0.00,0.49,97.63,33.78,10.57,-0.97,-1.12,-0.53,43.10,,,
2023.00,5.00,2.00,1.00,2.84,94.45,31.69,9.94,-1.19,-0.54,-0.67,461.78,,,
2023.00,5.00,2.00,2.00,5.19,91.27,32.29,9.31,-1.41,0.04,-0.81,593.52,,,
2023.00,5.00,2.00,3.00,7.53,88.08,28.48,8.68,-1.63,0.61,-0.94,695.11,,,
2023.00,5.00,2.00,4.00,5.12,101.81,29.40,8.64,-1.94,0.88,-0.43,614.65,,,
2023.00,5.00,2.00,5.00,2.72,115.54,29.33,8.61,-2.25,1.14,0.08,214.12,,,
2023.00,5.00,2.00,6.00,0.31,129.26,29.14,8.57,-2.56,1.40,0.59,309.20,,,
2023.00,5.00,2.00,7.00,11.50,128.10,29.71,8.82,-2.37,1.85,0.46,443.49,,,
2023.00,5.00,2.00,8.00,22.68,126.93,30.29,9.07,-2.18,2.30,0.33,66.60,,,
2023.00,5.00,2.00,9.00,33.87,125.77,31.81,9.32,-1.99,2.75,0.20,124.47,,,
2023.00,5.00,2.00,10.00,44.13,107.80,28.35,9.68,-2.08,1.85,-0.49,397.11,,,
2023.00,5.00,2.00,11.00,54.40,89.84,27.31,10.03,-2.17,0.96,-1.18,272.61,,,
2023.00,5.00,2.00,12.00,64.67,71.87,27.39,10.39,-2.26,0.06,-1.87,292.50,,,
2023.00,5.00,2.00,13.00,64.50,65.75,27.56,10.70,-0.89,-0.41,-1.78,150.84,,,
2023.00,5.00,2.00,14.00,64.34,59.62,26.68,11.00,0.48,-0.89,-1.69,345.31,,,
2023.00,5.00,2.00,15.00,64.18,53.50,27.52,11.30,1.86,-1.37,-1.60,197.13,,,
2023.00,5.00,2.00,16.00,53.93,54.63,28.70,11.42,1.90,-1.27,-0.88,30.02,,,
2023.00,5.00,2.00,17.00,43.68,55.76,30.19,11.55,1.95,-1.17,-0.15,223.82,,,
2023.00,5.00,2.00,18.00,33.43,56.90,27.89,11.67,1.99,-1.07,0.57,357.96,,,
2023.00,5.00,2.00,19.00,22.29,89.99,27.95,11.65,1.00,-0.18,0.36,565.65,,,
2023.00,5.00,2.00,20.00,11.16,123.08,26.98,11.63,0.01,0.72,0.14,111.87,,,
2023.00,5.00,2.00,21.00,0.02,156.17,26.34,11.61,-0.99,1.61,-0.07,146.82,,,
2023.00,5.00,2.00,22.00,0.07,162.41,25.69,11.38,-2.13,1.77,-0.33,378.83,,,
2023.00,5.00,2.00,23.00,0.12,168.64,26.66,11.15,-3.28,1.94,-0.59,131.25,,,
2021.00,1.00,21.00,0.00,161.74,6.83,21.82,8.65,-1.83,0.47,-1.71,947.65,,,
2021.00,1.00,21.00,1.00,158.46,7.28,21.23,8.78,-1.75,0.66,-2.22,967.67,,,
2021.00,1.00,21.00,2.00,155.18,7.73,21.71,8.90,-1.67,0.85,-2.73,890.21,,,
2021.00,1.00,21.00,3.00,151.89,8.18,21.46,9.03,-1.59,1.04,-3.24,978.03,,,
2021.00,1.00,21.00,4.00,154.49,8.63,20.56,9.01,-1.34,1.00,-3.17,906.64,,,
2021.00,1.00,21.00,5.00,157.09,9.09,19.52,8.99,-1.09,0.96,-3.10,1061.22,,,
2021.00,1.00,21.00,6.00,159.69,9.54,20.27,8.98,-0.84,0.91,-3.03,650.61,,,
2021.00,1.00,21.00,7.00,161.60,8.78,19.92,8.87,-1.01,0.87,-2.94,1168.35,,,
2021.00,1.00,21.00,8.00,163.50,8.02,18.04,8.77,-1.19,0.83,-2.85,604.89,1.97,2.37,0.83
2021.00,1.00,21.00,9.00,165.40,7.26,17.12,8.67,-1.36,0.79,-2.77,940.68,,,
2021.00,1.00,21.00,10.00,169.94,7.03,17.28,8.77,-1.27,0.59,-3.01,945.73,,,
2021.00,1.00,21.00,11.00,174.48,6.81,17.13,8.87,-1.17,0.39,-3.26,601.83,,,
2021.00,1.00,21.00,12.00,179.02,6.58,17.44,8.97,-1.08,0.19,-3.51,524.95,,,
2021.00,1.00,21.00,13.00,168.32,8.18,19.27,8.72,-1.04,0.29,-3.43,648.21,,,
2021.00,1.00,21.00,14.00,157.63,9.79,19.59,8.47,-0.99,0.38,-3.34,507.46,,,
2021.00,1.00,21.00,15.00,146.94,11.39,18.85,8.22,-0.95,0.48,-3.26,346.47,,,
2021.00,1.00,21.00,16.00,144.22,10.55,20.45,7.70,0.14,0.04,-3.04,584.34,,,
2021.00,1.00,21.00,17.00,141.50,9.72,20.19,7.18,1.23,-0.40,-2.83,529.46,,,
2021.00,1.00,21.00,18.00,138.78,8.88,18.74,6.66,2.31,-0.83,-2.61,396.66,,,
2021.00,1.00,21.00,19.00,137.49,8.55,19.01,6.60,1.44,-1.01,-2.50,704.36,,,
2021.00,1.00,21.00,20.00,136.19,8.22,18.90,6.55,0.56,-1.18,-2.38,905.38,,,
2021.00,1.00,21.00,21.00,134.90,7.90,18.79,6.49,-0.32,-1.35,-2.27,1145.83,,,
2021.00,1.00,21.00,22.00,139.00,8.05,17.82,6.55,0.35,-1.20,-2.54,821.34,,,
2021.00,1.00,21.00,23.00,143.09,8.20,16.39,6.62,1.01,-1.06,-2.81,581.18,,,
2022.00,8.00,15.00,0.00,156.63,5.79,36.58,5.26,-0.89,-1.25,-1.09,177.41,,,
2022.00,8.00,15.00,1.00,152.20,6.00,35.95,5.38,-0.76,-0.13,-1.13,99.50,,,
2022.00,8.00,15.00,2.00,147.77,6.22,37.02,5.49,-0.63,0.99,-1.16,103.51,,,
2022.00,8.00,15.00,3.00,143.34,6.43,38.79,5.60,-0.50,2.11,-1.19,290.14,,,
2022.00,8.00,15.00,4.00,142.89,6.16,38.75,5.21,-1.40,1.37,-0.84,359.69,,,
2022.00,8.00,15.00,5.00,142.43,5.90,38.33,4.82,-2.30,0.62,-0.49,295.06,,,
2022.00,8.00,15.00,6.00,141.98,5.63,39.36,4.43,-3.20,-0.12,-0.15,254.74,,,
2022.00,8.00,15.00,7.00,142.60,5.94,40.11,4.46,-3.20,0.33,-0.35,889.93,,,
2022.00,8.00,15.00,8.00,143.22,6.24,40.74,4.49,-3.19,0.79,-0.55,1932.79,,,
2022.00,8.00,15.00,9.00,143.84,6.55,39.66,4.51,-3.18,1.24,-0.75,322.00,,,
2022.00,8.00,15.00,10.00,135.89,6.39,34.52,5.52,-2.28,1.10,-0.58,284.73,,,
2022.00,8.00,15.00,11.00,127.93,6.23,34.90,6.53,-1.38,0.96,-0.42,571.35,,,
2022.00,8.00,15.00,12.00,119.98,6.07,35.77,7.55,-0.49,0.83,-0.26,115.75,,,
2022.00,8.00,15.00,13.00,125.10,5.67,35.11,7.97,-0.17,1.00,-0.29,404.11,,,
2022.00,8.00,15.00,14.00,130.23,5.27,34.44,8.39,0.14,1.17,-0.32,231.13,,,
2022.00,8.00,15.00,15.00,135.35,4.86,33.58,8.82,0.46,1.34,-0.36,285.28,,,
2022.00,8.00,15.00,16.00,139.94,5.38,33.03,8.13,0.78,0.86,-0.26,623.43,,,
2022.00,8.00,15.00,17.00,144.53,5.89,30.75,7.44,1.10,0.38,-0.16,342.33,,,
2022.00,8.00,15.00,18.00,149.11,6.40,30.51,6.76,1.42,-0.10,-0.07,52.39,,,
2022.00,8.00,15.00,19.00,142.07,5.96,28.22,7.28,0.51,-0.31,-0.17,266.57,,,
2022.00,8.00,15.00,20.00,135.03,5.51,32.63,7.79,-0.39,-0.52,-0.28,28.16,,,
2022.00,8.00,15.00,21.00,127.99,5.07,36.32,8.31,-1.29,-0.73,-0.39,84.60,,,
2022.00,8.00,15.00,22.00,124.74,5.37,35.92,8.55,-1.61,-0.41,-0.40,143.15,,,
2022.00,8.00,15.00,23.00,121.49,5.67,35.02,8.78,-1.93,-0.10,-0.41,258.06,,,
2021.00,7.00,9.00,0.00,200.66,6.23,17.60,21.93,-1.69,1.92,-2.50,1092.93,,,
2021.00,7.00,9.00,1.00,176.58,5.42,16.05,21.43,-0.53,1.16,-2.09,912.72,,,
2021.00,7.00,9.00,2.00,152.50,4.61,16.14,20.93,0.62,0.40,-1.68,990.97,,,
2021.00,7.00,9.00,3.00,128.42,3.80,16.55,20.43,1.77,-0.36,-1.27,921.38,,,
2021.00,7.00,9.00,4.00,136.90,4.09,16.97,20.87,1.80,-0.36,-1.18,921.94,,,
2021.00,7.00,9.00,5.00,145.39,4.39,17.92,21.31,1.82,-0.36,-1.09,669.71,,,
2021.00,7.00,9.00,6.00,153.87,4.68,19.70,21.75,1.85,-0.36,-1.00,1041.00,,,
2021.00,7.00,9.00,7.00,140.48,4.13,19.93,21.13,1.74,-0.84,-1.81,913.65,,,
2021.00,7.00,9.00,8.00,127.10,3.58,20.28,20.51,1.62,-1.32,-2.62,847.08,0.81,0.87,0.93
2021.00,7.00,9.00,9.00,113.71,3.03,21.88,19.88,1.50,-1.81,-3.43,993.46,,,
2021.00,7.00,9.00,10.00,109.35,3.00,20.69,19.97,1.51,-1.75,-3.02,992.73,,,
2021.00,7.00,9.00,11.00,104.99,2.98,20.72,20.07,1.53,-1.70,-2.62,791.75,,,
2021.00,7.00,9.00,12.00,100.64,2.96,19.71,20.16,1.54,-1.65,-2.21,985.29,,,
2021.00,7.00,9.00,13.00,103.78,2.89,18.56,20.15,1.54,-1.93,-2.27,639.41,,,
2021.00,7.00,9.00,14.00,106.92,2.83,21.15,20.14,1.54,-2.21,-2.33,523.52,,,
2021.00,7.00,9.00,15.00,110.06,2.77,14.90,20.13,1.54,-2.49,-2.38,227.37,,,
2021.00,7.00,9.00,16.00,132.07,3.31,16.59,20.30,2.06,-2.49,-2.61,513.67,,,
2021.00,7.00,9.00,17.00,154.09,3.84,20.72,20.48,2.58,-2.50,-2.83,1088.79,,,
2021.00,7.00,9.00,18.00,176.10,4.38,20.90,20.65,3.10,-2.51,-3.06,807.60,,,
2021.00,7.00,9.00,19.00,160.18,4.17,22.59,20.32,2.83,-2.33,-3.41,739.68,,,
2021.00,7.00,9.00,20.00,144.25,3.97,23.71,19.99,2.57,-2.15,-3.77,946.20,,,
2021.00,7.00,9.00,21.00,128.32,3.77,24.56,19.66,2.30,-1.98,-4.13,1122.64,,,
2021.00,7.00,9.00,22.00,134.70,3.79,24.95,19.97,1.83,-2.20,-3.96,1314.90,,,
2021.00,7.00,9.00,23.00,141.07,3.80,27.15,20.28,1.36,-2.42,-3.79,1960.47,,,
2020.00,4.00,5.00,0.00,92.71,33.05,21.33,18.37,3.48,-1.81,-0.88,72.58,,,
2020.00,4.00,5.00,1.00,95.34,28.77,19.91,18.59,2.33,-1.09,-0.72,50.50,,,
2020.00,4.00,5.00,2.00,97.97,24.49,20.30,18.82,1.18,-0.36,-0.57,62.20,,,
2020.00,4.00,5.00,3.00,100.61,20.21,20.79,19.05,0.04,0.36,-0.41,57.43,,,
2020.00,4.00,5.00,4.00,106.76,19.62,21.47,18.99,0.53,0.70,0.26,64.04,,,
2020.00,4.00,5.00,5.00,112.92,19.04,20.65,18.94,1.02,1.04,0.93,84.37,,,
2020.00,4.00,5.00,6.00,119.08,18.45,20.89,18.89,1.51,1.37,1.61,106.46,,,
2020.00,4.00,5.00,7.00,105.28,23.36,22.51,18.66,2.38,0.72,0.80,48.12,,,
2020.00,4.00,5.00,8.00,91.49,28.27,21.85,18.43,3.25,0.08,-0.01,196.44,,,
2020.00,4.00,5.00,9.00,77.70,33.18,21.67,18.20,4.11,-0.57,-0.82,158.73,0.19,1.44,0.13
2020.00,4.00,5.00,10.00,75.07,31.63,21.59,17.55,2.61,-0.23,-0.23,109.04,,,
2020.00,4.00,5.00,11.00,72.44,30.08,20.86,16.89,1.11,0.11,0.35,81.74,,,
2020.00,4.00,5.00,12.00,69.81,28.53,20.15,16.24,-0.39,0.44,0.93,92.15,,,
2020.00,4.00,5.00,13.00,68.23,46.20,21.16,17.11,-1.36,0.11,0.47,78.12,,,
2020.00,4.00,5.00,14.00,66.66,63.87,18.72,17.97,-2.32,-0.22,0.01,139.77,,,
2020.00,4.00,5.00,15.00,65.09,81.54,17.89,18.84,-3.28,-0.56,-0.45,148.92,,,
2020.00,4.00,5.00,16.00,74.62,62.41,18.08,18.63,-3.61,-0.11,-0.10,126.79,,,
2020.00,4.00,5.00,17.00,84.15,43.28,18.22,18.42,-3.95,0.34,0.24,126.77,,,
2020.00,4.00,5.00,18.00,93.68,24.15,18.27,18.21,-4.28,0.79,0.59,101.17,,,
2020.00,4.00,5.00,19.00,89.29,22.65,17.12,18.56,-3.34,1.03,0.76,205.45,,,
2020.00,4.00,5.00,20.00,84.91,21.15,16.11,18.91,-2.40,1.28,0.94,225.21,,,
2020.00,4.00,5.00,21.00,80.53,19.65,15.64,19.26,-1.46,1.53,1.12,112.04,,,
2020.00,4.00,5.00,22.00,84.45,18.11,15.45,19.39,-1.12,1.80,0.94,37.80,,,
2020.00,4.00,5.00,23.00,88.37,16.56,15.04,19.51,-0.78,2.06,0.76,214.68,,,
2024.00,5.00,16.00,0.00,22.33,52.46,28.57,21.04,-0.61,0.85,-0.63,252.58,,,
2024.00,5.00,16.00,1.00,38.85,40.68,27.62,20.65,-0.92,0.71,-0.18,54.02,,,
2024.00,5.00,16.00,2.00,55.36,28.90,29.23,20.26,-1.22,0.57,0.26,243.25,,,
2024.00,5.00,16.00,3.00,71.87,17.12,29.24,19.88,-1.53,0.43,0.71,162.26,,,
2024.00,5.00,16.00,4.00,70.48,18.72,28.54,19.94,-1.51,0.91,0.75,48.67,,,
2024.00,5.00,16.00,5.00,69.09,20.33,30.47,19.99,-1.49,1.40,0.79,18.23,,,
2024.00,5.00,16.00,6.00,67.71,21.93,31.17,20.05,-1.47,1.88,0.82,207.01,,,
2024.00,5.00,16.00,7.00,47.58,33.51,32.55,20.00,-0.82,1.48,0.43,779.21,,,
2024.00,5.00,16.00,8.00,27.45,45.09,31.96,19.95,-0.17,1.09,0.04,560.74,0.91,2.94,0.31
2024.00,5.00,16.00,9.00,7.32,56.67,32.58,19.90,0.48,0.69,-0.35,590.50,,,
2024.00,5.00,16.00,10.00,12.41,52.52,29.70,19.90,0.23,1.01,-0.32,209.63,,,
2024.00,5.00,16.00,11.00,17.50,48.37,31.98,19.91,-0.03,1.33,-0.29,336.23,,,
2024.00,5.00,16.00,12.00,22.59,44.22,31.58,19.91,-0.29,1.66,-0.26,258.19,,,
2024.00,5.00,16.00,13.00,44.59,34.84,31.82,20.49,-1.24,1.45,-0.54,253.74,,,
2024.00,5.00,16.00,14.00,66.60,25.46,32.90,21.06,-2.20,1.25,-0.81,633.15,,,
2024.00,5.00,16.00,15.00,88.60,16.09,30.92,21.64,-3.16,1.04,-1.09,184.52,,,
2024.00,5.00,16.00,16.00,80.38,17.63,29.37,21.02,-3.06,0.65,-1.21,524.68,,,
2024.00,5.00,16.00,17.00,72.16,19.18,30.09,20.41,-2.96,0.27,-1.32,660.83,,,
2024.00,5.00,16.00,18.00,63.94,20.73,26.75,19.79,-2.86,-0.12,-1.44,557.58,,,
2024.00,5.00,16.00,19.00,58.51,25.21,28.34,20.14,-2.33,-0.34,-1.86,470.84,,,
2024.00,5.00,16.00,20.00,53.08,29.69,26.41,20.48,-1.80,-0.56,-2.29,331.86,,,
2024.00,5.00,16.00,21.00,47.65,34.17,26.09,20.83,-1.27,-0.79,-2.71,444.50,,,
2024.00,5.00,16.00,22.00,45.37,32.68,28.66,20.73,-1.83,-0.72,-2.20,406.49,,,
2024.00,5.00,16.00,23.00,43.10,31.19,28.89,20.63,-2.40,-0.66,-1.68,156.02,,,
2020.00,6.00,5.00,0.00,16.55,126.78,22.80,16.37,3.00,-0.34,0.09,394.25,,,
2020.00,6.00,5.00,1.00,17.98,101.67,23.72,16.52,3.07,-0.34,-0.11,267.74,,,
2020.00,6.00,5.00,2.00,19.41,76.55,24.54,16.67,3.14,-0.34,-0.31,208.61,,,
2020.00,6.00,5.00,3.00,20.84,51.43,22.57,16.82,3.21,-0.34,-0.52,343.04,,,
2020.00,6.00,5.00,4.00,31.02,41.48,23.04,16.23,2.79,-0.10,0.48,248.36,,,
2020.00,6.00,5.00,5.00,41.20,31.53,22.15,15.63,2.36,0.14,1.48,186.75,,,
2020.00,6.00,5.00,6.00,51.38,21.58,21.95,15.04,1.94,0.39,2.48,157.37,,,
2020.00,6.00,5.00,7.00,49.39,21.72,22.21,14.69,1.45,0.43,2.46,201.43,,,
2020.00,6.00,5.00,8.00,47.41,21.86,22.24,14.35,0.97,0.48,2.45,193.47,0.44,1.21,0.36
2020.00,6.00,5.00,9.00,45.43,22.01,22.04,14.00,0.49,0.52,2.44,211.88,,,
2020.00,6.00,5.00,10.00,40.91,23.09,22.19,12.22,-0.48,0.58,2.39,220.02,,,
2020.00,6.00,5.00,11.00,36.39,24.17,22.04,10.45,-1.45,0.63,2.35,134.87,,,
2020.00,6.00,5.00,12.00,31.88,25.25,21.83,8.67,-2.42,0.69,2.30,125.03,,,
2020.00,6.00,5.00,13.00,37.95,22.61,20.79,9.13,-1.80,-0.21,2.46,142.62,,,
2020.00,6.00,5.00,14.00,44.02,19.97,20.52,9.58,-1.18,-1.11,2.61,143.94,,,
2020.00,6.00,5.00,15.00,50.09,17.33,19.92,10.04,-0.56,-2.01,2.76,111.59,,,
2020.00,6.00,5.00,16.00,41.22,29.61,19.87,10.62,-0.68,-1.95,2.37,90.78,,,
2020.00,6.00,5.00,17.00,32.35,41.89,18.87,11.20,-0.80,-1.89,1.98,153.28,,,
2020.00,6.00,5.00,18.00,23.48,54.17,18.92,11.78,-0.92,-1.83,1.59,110.93,,,
2020.00,6.00,5.00,19.00,28.73,47.37,18.55,12.00,0.28,-2.10,1.19,124.26,,,
2020.00,6.00,5.00,20.00,33.97,40.56,18.22,12.23,1.47,-2.37,0.80,132.09,,,
2020.00,6.00,5.00,21.00,39.22,33.75,18.05,12.45,2.67,-2.64,0.40,137.39,,,
2020.00,6.00,5.00,22.00,38.66,36.54,18.68,12.43,3.14,-2.29,0.52,219.22,,,
2020.00,6.00,5.00,23.00,38.09,39.33,18.88,12.40,3.62,-1.93,0.63,323.73,,,
2020.00,5.00,12.00,0.00,80.37,13.00,26.34,7.76,-2.03,2.49,0.73,890.25,,,
2020.00,5.00,12.00,1.00,77.84,17.49,25.94,7.03,-1.18,2.64,0.99,986.81,,,
2020.00,5.00,12.00,2.00,75.31,21.97,27.05,6.29,-0.32,2.80,1.24,650.41,,,
2020.00,5.00,12.00,3.00,72.78,26.46,27.80,5.55,0.53,2.95,1.49,438.46,,,
2020.00,5.00,12.00,4.00,70.58,28.08,29.88,5.43,-0.12,2.07,1.47,455.25,,,
2020.00,5.00,12.00,5.00,68.37,29.70,28.19,5.32,-0.78,1.19,1.45,422.74,,,
2020.00,5.00,12.00,6.00,66.16,31.32,28.09,5.20,-1.44,0.32,1.44,552.73,,,
2020.00,5.00,12.00,7.00,68.90,30.45,28.12,5.49,-1.53,0.31,1.42,982.46,,1.66,
2020.00,5.00,12.00,8.00,71.63,29.58,30.44,5.79,-1.61,0.31,1.41,587.26,,,
